scen,bev_type,SSB_status,cont_type,impact_type,item,value
scen3_2,soda,SSB,carton,ghg,cont,0
scen3_2,soda,SSB,carton,h2o,cont,0
scen3_2,soda,SSB,carton,plastic,cont,0
scen3_2,soda,non_SSB,glass,ghg,cont,0
scen3_2,soda,non_SSB,glass,h2o,cont,0
scen3_2,soda,non_SSB,glass,plastic,cont,0
scen3_2,soda,SSB,glass,ghg,cont,0
scen3_2,soda,SSB,glass,h2o,cont,0
scen3_2,soda,SSB,glass,plastic,cont,0
scen3_2,soda,non_SSB,plastic,ghg,cont,0
scen3_2,soda,non_SSB,plastic,h2o,cont,0
scen3_2,soda,non_SSB,plastic,plastic,cont,0
scen3_2,soda,SSB,plastic,ghg,cont,0
scen3_2,soda,SSB,plastic,h2o,cont,0
scen3_2,soda,SSB,plastic,plastic,cont,0
scen3_2,tea,non_SSB,alum_can,ghg,cont,0
scen3_2,tea,non_SSB,alum_can,h2o,cont,0
scen3_2,tea,non_SSB,alum_can,plastic,cont,0
scen3_2,tea,SSB,alum_can,ghg,cont,0
scen3_2,tea,SSB,alum_can,h2o,cont,0
scen3_2,tea,SSB,alum_can,plastic,cont,0
scen3_2,tea,non_SSB,bag_in_box,ghg,cont,0
scen3_2,tea,non_SSB,bag_in_box,h2o,cont,0
scen3_2,tea,non_SSB,bag_in_box,plastic,cont,0
scen3_2,tea,SSB,bag_in_box,ghg,cont,0
scen3_2,tea,SSB,bag_in_box,h2o,cont,0
scen3_2,tea,SSB,bag_in_box,plastic,cont,0
scen3_2,tea,non_SSB,glass,ghg,cont,0
scen3_2,tea,non_SSB,glass,h2o,cont,0
scen3_2,tea,non_SSB,glass,plastic,cont,0
scen3_2,tea,SSB,glass,ghg,cont,0
scen3_2,tea,SSB,glass,h2o,cont,0
scen3_2,tea,SSB,glass,plastic,cont,0
scen3_2,tea,non_SSB,plastic,ghg,cont,0
scen3_2,tea,non_SSB,plastic,h2o,cont,0
scen3_2,tea,non_SSB,plastic,plastic,cont,0
scen3_2,tea,SSB,plastic,ghg,cont,0
scen3_2,tea,SSB,plastic,h2o,cont,0
scen3_2,tea,SSB,plastic,plastic,cont,0
scen3_2,water_bottled,non_SSB,plastic,ghg,cont,20285096.944596
scen3_2,water_bottled,non_SSB,plastic,h2o,cont,582264.339525
scen3_2,water_bottled,non_SSB,plastic,plastic,cont,114937.77900000001
scen3_2,water_ucsb,non_SSB,steel_bott_reuse,ghg,cont,14268030.22036
scen3_2,water_ucsb,non_SSB,steel_bott_reuse,h2o,cont,167857.21116
scen3_2,water_ucsb,non_SSB,steel_bott_reuse,plastic,cont,2090.897
scen4,coffee,non_SSB,alum_can,ghg,cont,34452.86425864694
scen4,coffee,non_SSB,alum_can,h2o,cont,533.9568146050767
scen4,coffee,non_SSB,alum_can,plastic,cont,3.3358957329885346
scen4,coffee,SSB,alum_can,ghg,cont,3573.5615364370146
scen4,coffee,SSB,alum_can,h2o,cont,55.3837126709206
scen4,coffee,SSB,alum_can,plastic,cont,0.34600980027314454
scen4,coffee,non_SSB,glass,ghg,cont,613019.4459706146
scen4,coffee,non_SSB,glass,h2o,cont,2162.661908057677
scen4,coffee,non_SSB,glass,plastic,cont,47.46010156376574
scen4,coffee,SSB,glass,ghg,cont,413328.6591625838
scen4,coffee,SSB,glass,h2o,cont,1458.1758418187665
scen4,coffee,SSB,glass,plastic,cont,31.999996528677286
scen4,coffee,non_SSB,plastic,ghg,cont,38340.412972412756
scen4,coffee,non_SSB,plastic,h2o,cont,1100.5249468351637
scen4,coffee,non_SSB,plastic,plastic,cont,217.24135334565818
scen4,coffee,SSB,plastic,ghg,cont,7595.718161011982
scen4,coffee,SSB,plastic,h2o,cont,218.02783739803183
scen4,coffee,SSB,plastic,plastic,cont,43.038245157081214
scen4,coffee_milk,non_SSB,alum_can,ghg,cont,4764.734252399999
scen4,coffee_milk,non_SSB,alum_can,h2o,cont,73.84472607999999
scen4,coffee_milk,non_SSB,alum_can,plastic,cont,0.46134499999999995
scen4,coffee_milk,SSB,alum_can,ghg,cont,1172234.1556149502
scen4,coffee_milk,SSB,alum_can,h2o,cont,18167.50012435722
scen4,coffee_milk,SSB,alum_can,plastic,cont,113.50147518715777
scen4,coffee_milk,non_SSB,glass,ghg,cont,273741.27156341996
scen4,coffee_milk,non_SSB,glass,h2o,cont,965.7276364799999
scen4,coffee_milk,non_SSB,glass,plastic,cont,21.19311
scen4,coffee_milk,SSB,glass,ghg,cont,9794902.96060381
scen4,coffee_milk,SSB,glass,h2o,cont,34555.28803410039
scen4,coffee_milk,SSB,glass,plastic,cont,758.3235611415992
scen4,coffee_milk,non_SSB,plastic,ghg,cont,13985.780392399998
scen4,coffee_milk,non_SSB,plastic,h2o,cont,401.44847249999987
scen4,coffee_milk,non_SSB,plastic,plastic,cont,79.2451
scen4,coffee_milk,SSB,plastic,ghg,cont,392669.94474683545
scen4,coffee_milk,SSB,plastic,h2o,cont,11271.215841551304
scen4,coffee_milk,SSB,plastic,plastic,cont,2224.914746649876
scen4,juice,non_SSB,alum_can,ghg,cont,54378.59465864964
scen4,juice,non_SSB,alum_can,h2o,cont,842.7694420020777
scen4,juice,non_SSB,alum_can,plastic,cont,5.26520293134045
scen4,juice,SSB,alum_can,ghg,cont,2042795.2539228639
scen4,juice,SSB,alum_can,h2o,cont,31659.6158300906
scen4,juice,SSB,alum_can,plastic,cont,197.7934815454481
scen4,juice,SSB,bag_in_box,ghg,cont,1659737.1560499354
scen4,juice,SSB,bag_in_box,h2o,cont,33165.35367255068
scen4,juice,SSB,bag_in_box,plastic,cont,3264.784381944403
scen4,juice,non_SSB,carton,ghg,cont,120444.78055318013
scen4,juice,non_SSB,carton,h2o,cont,4763.4525612356265
scen4,juice,non_SSB,carton,plastic,cont,268.80270802108487
scen4,juice,SSB,carton,ghg,cont,70606.17924272628
scen4,juice,SSB,carton,h2o,cont,2792.3931930311123
scen4,juice,SSB,carton,plastic,cont,157.57538098620273
scen4,juice,non_SSB,glass,ghg,cont,430881.0656274165
scen4,juice,non_SSB,glass,h2o,cont,1520.0987075708238
scen4,juice,non_SSB,glass,plastic,cont,33.35890773285691
scen4,juice,SSB,glass,ghg,cont,3220331.718737273
scen4,juice,SSB,glass,h2o,cont,11360.958914436878
scen4,juice,SSB,glass,plastic,cont,249.31879640179247
scen4,juice,non_SSB,plastic,ghg,cont,7428820.305330358
scen4,juice,non_SSB,plastic,h2o,cont,213237.1938052494
scen4,juice,non_SSB,plastic,plastic,cont,42092.58199834444
scen4,juice,SSB,plastic,ghg,cont,2368045.2419437254
scen4,juice,SSB,plastic,h2o,cont,67972.47765350243
scen4,juice,SSB,plastic,plastic,cont,13417.626813611965
scen4,milk_almond,non_SSB,carton,ghg,cont,54085.473286
scen4,milk_almond,non_SSB,carton,h2o,cont,2139.018271
scen4,milk_almond,non_SSB,carton,plastic,cont,120.70528599999999
scen4,milk_almond,SSB,carton,ghg,cont,6437073.724446899
scen4,milk_almond,SSB,carton,h2o,cont,254578.8632662301
scen4,milk_almond,SSB,carton,plastic,cont,14365.942973333864
scen4,milk_almond,SSB,plastic,ghg,cont,1541399.0605158748
scen4,milk_almond,SSB,plastic,h2o,cont,44244.38829979701
scen4,milk_almond,SSB,plastic,plastic,cont,8733.750942983708
scen4,milk_an,SSB,bag_in_box,ghg,cont,2886625.813358962
scen4,milk_an,SSB,bag_in_box,h2o,cont,57683.91579716204
scen4,milk_an,SSB,bag_in_box,plastic,cont,5678.274472027493
scen4,milk_an,non_SSB,carton,ghg,cont,167624.30902716576
scen4,milk_an,non_SSB,carton,h2o,cont,6629.348656650632
scen4,milk_an,non_SSB,carton,plastic,cont,374.0956477293832
scen4,milk_an,SSB,carton,ghg,cont,34263.51870273087
scen4,milk_an,SSB,carton,h2o,cont,1355.0827621741955
scen4,milk_an,SSB,carton,plastic,cont,76.46762749971211
scen4,milk_an,non_SSB,plastic,ghg,cont,10767082.584479224
scen4,milk_an,non_SSB,plastic,h2o,cont,309058.8251456732
scen4,milk_an,non_SSB,plastic,plastic,cont,61007.57427729754
scen4,milk_an,SSB,plastic,ghg,cont,84080.09019540323
scen4,milk_an,SSB,plastic,h2o,cont,2413.438709144109
scen4,milk_an,SSB,plastic,plastic,cont,476.4078205578323
scen4,milk_other_plant,non_SSB,bag_in_box,ghg,cont,0
scen4,milk_other_plant,non_SSB,bag_in_box,h2o,cont,0
scen4,milk_other_plant,non_SSB,bag_in_box,plastic,cont,0
scen4,milk_other_plant,SSB,bag_in_box,ghg,cont,111136.4850692193
scen4,milk_other_plant,SSB,bag_in_box,h2o,cont,2221.0311743962725
scen4,milk_other_plant,SSB,bag_in_box,plastic,cont,218.52999664146117
scen4,milk_other_plant,non_SSB,carton,ghg,cont,0
scen4,milk_other_plant,non_SSB,carton,h2o,cont,0
scen4,milk_other_plant,non_SSB,carton,plastic,cont,0
scen4,milk_other_plant,SSB,carton,ghg,cont,249844.77201553062
scen4,milk_other_plant,SSB,carton,h2o,cont,9881.073415574316
scen4,milk_other_plant,SSB,carton,plastic,cont,557.5912131205422
scen4,milk_soy,non_SSB,carton,ghg,cont,1114162.0197260003
scen4,milk_soy,non_SSB,carton,h2o,cont,44063.826611000004
scen4,milk_soy,non_SSB,carton,plastic,cont,2486.531726
scen4,milk_soy,SSB,carton,ghg,cont,3351631.36522
scen4,milk_soy,SSB,carton,h2o,cont,132553.16616999998
scen4,milk_soy,SSB,carton,plastic,cont,7480.005219999999
scen4,probiotic,SSB,glass,ghg,cont,3600713.0048960005
scen4,probiotic,SSB,glass,h2o,cont,12702.900224
scen4,probiotic,SSB,glass,plastic,cont,278.76800000000003
scen4,probiotic,non_SSB,plastic,ghg,cont,80897.2202892
scen4,probiotic,non_SSB,plastic,h2o,cont,2322.0774675
scen4,probiotic,non_SSB,plastic,plastic,cont,458.37330000000003
scen4,soda,non_SSB,alum_can,ghg,cont,5980176.914397568
scen4,soda,non_SSB,alum_can,h2o,cont,92681.87956782512
scen4,soda,non_SSB,alum_can,plastic,cont,579.0301352448091
scen4,soda,SSB,alum_can,ghg,cont,5357040.343233704
scen4,soda,SSB,alum_can,h2o,cont,83024.39460214249
scen4,soda,SSB,alum_can,plastic,cont,518.6949882680834
scen4,soda,non_SSB,bag_in_box,ghg,cont,768206.7606323436
scen4,soda,non_SSB,bag_in_box,h2o,cont,15352.394514580232
scen4,soda,non_SSB,bag_in_box,plastic,cont,1510.5410317446626
scen4,soda,SSB,bag_in_box,ghg,cont,3782539.666515904
scen4,soda,SSB,bag_in_box,h2o,cont,75592.98382065808
scen4,soda,SSB,bag_in_box,plastic,cont,7437.686913573725
scen4,soda,SSB,carton,ghg,cont,309.44388201822443
scen4,soda,SSB,carton,h2o,cont,12.238149678122248
scen4,soda,SSB,carton,plastic,cont,0.6906015610226426
scen4,soda,non_SSB,glass,ghg,cont,1860209.9703114745
scen4,soda,non_SSB,glass,h2o,cont,6562.606243937282
scen4,soda,non_SSB,glass,plastic,cont,144.01786876617982
scen4,soda,SSB,glass,ghg,cont,795998.8171421249
scen4,soda,SSB,glass,h2o,cont,2808.19202719837
scen4,soda,SSB,glass,plastic,cont,61.62640509125637
scen4,soda,non_SSB,plastic,ghg,cont,3623512.426454836
scen4,soda,non_SSB,plastic,h2o,cont,104009.46446117044
scen4,soda,non_SSB,plastic,plastic,cont,20531.253639710634
scen4,soda,SSB,plastic,ghg,cont,13956963.46591523
scen4,soda,SSB,plastic,h2o,cont,400621.31013973994
scen4,soda,SSB,plastic,plastic,cont,79081.81985710435
scen4,tea,non_SSB,alum_can,ghg,cont,232373.2332305788
scen4,tea,non_SSB,alum_can,h2o,cont,3601.3630240957878
scen4,tea,non_SSB,alum_can,plastic,cont,22.499519092961492
scen4,tea,SSB,alum_can,ghg,cont,13892748.856486121
scen4,tea,SSB,alum_can,h2o,cont,215312.3719940312
scen4,tea,SSB,alum_can,plastic,cont,1345.1642592589915
scen4,tea,non_SSB,bag_in_box,ghg,cont,194489.4100375717
scen4,tea,non_SSB,bag_in_box,h2o,cont,3886.815769945786
scen4,tea,non_SSB,bag_in_box,plastic,cont,382.4285975558689
scen4,tea,SSB,bag_in_box,ghg,cont,23884.607459858395
scen4,tea,SSB,bag_in_box,h2o,cont,477.32711470515744
scen4,tea,SSB,bag_in_box,plastic,cont,46.96480354524981
scen4,tea,non_SSB,glass,ghg,cont,1204747.72947116
scen4,tea,non_SSB,glass,h2o,cont,4250.211050354099
scen4,tea,non_SSB,glass,plastic,cont,93.27183660362753
scen4,tea,SSB,glass,ghg,cont,21890546.980885133
scen4,tea,SSB,glass,h2o,cont,77227.32519055624
scen4,tea,SSB,glass,plastic,cont,1694.7710057618556
scen4,tea,non_SSB,plastic,ghg,cont,994268.3034528386
scen4,tea,non_SSB,plastic,h2o,cont,28539.522320342516
scen4,tea,non_SSB,plastic,plastic,cont,5633.642808860794
scen4,tea,SSB,plastic,ghg,cont,3999201.973163244
scen4,tea,SSB,plastic,h2o,cont,114793.27418996218
scen4,tea,SSB,plastic,plastic,cont,22659.95542556454
scen4,water_bottled,non_SSB,plastic,ghg,cont,0
scen4,water_bottled,non_SSB,plastic,h2o,cont,0
scen4,water_bottled,non_SSB,plastic,plastic,cont,0
scen4,water_ucsb,non_SSB,steel_bott_reuse,ghg,cont,1782549.116733
scen4,water_ucsb,non_SSB,steel_bott_reuse,h2o,cont,20970.920222999997
scen4,water_ucsb,non_SSB,steel_bott_reuse,plastic,cont,261.222225
scen5_1,coffee,non_SSB,alum_can,ghg,cont,85444.93966877625
scen5_1,coffee,non_SSB,alum_can,h2o,cont,1324.2413596487002
scen5_1,coffee,non_SSB,alum_can,plastic,cont,8.27319921811713
scen5_1,coffee,SSB,alum_can,ghg,cont,13675.733193771608
scen5_1,coffee,SSB,alum_can,h2o,cont,211.94902341689894
scen5_1,coffee,SSB,alum_can,plastic,cont,1.324151735661354
scen5_1,coffee,non_SSB,glass,ghg,cont,613019.4459706146
scen5_1,coffee,non_SSB,glass,h2o,cont,2162.661908057677
scen5_1,coffee,non_SSB,glass,plastic,cont,47.46010156376574
scen5_1,coffee,SSB,glass,ghg,cont,413328.6591625838
scen5_1,coffee,SSB,glass,h2o,cont,1458.1758418187665
scen5_1,coffee,SSB,glass,plastic,cont,31.999996528677286
scen5_1,coffee_milk,non_SSB,alum_can,ghg,cont,23365.576370399995
scen5_1,coffee_milk,non_SSB,alum_can,h2o,cont,362.1239916799999
scen5_1,coffee_milk,non_SSB,alum_can,plastic,cont,2.2623699999999998
scen5_1,coffee_milk,SSB,alum_can,ghg,cont,1694478.2808472272
scen5_1,coffee_milk,SSB,alum_can,h2o,cont,26261.33544271553
scen5_1,coffee_milk,SSB,alum_can,plastic,cont,164.0677194292004
scen5_1,coffee_milk,non_SSB,glass,ghg,cont,273741.27156341996
scen5_1,coffee_milk,non_SSB,glass,h2o,cont,965.7276364799999
scen5_1,coffee_milk,non_SSB,glass,plastic,cont,21.19311
scen5_1,coffee_milk,SSB,glass,ghg,cont,9794902.96060381
scen5_1,coffee_milk,SSB,glass,h2o,cont,34555.28803410039
scen5_1,coffee_milk,SSB,glass,plastic,cont,758.3235611415992
scen5_1,juice,non_SSB,alum_can,ghg,cont,9934579.037211861
scen5_1,juice,non_SSB,alum_can,h2o,cont,153967.92955525214
scen5_1,juice,non_SSB,alum_can,plastic,cont,961.9147938028048
scen5_1,juice,SSB,alum_can,ghg,cont,5192253.806669211
scen5_1,juice,SSB,alum_can,h2o,cont,80470.50260949935
scen5_1,juice,SSB,alum_can,plastic,cont,502.73954549117457
scen5_1,juice,SSB,bag_in_box,ghg,cont,1659737.1560499354
scen5_1,juice,SSB,bag_in_box,h2o,cont,33165.35367255068
scen5_1,juice,SSB,bag_in_box,plastic,cont,3264.784381944403
scen5_1,juice,non_SSB,carton,ghg,cont,120444.78055318013
scen5_1,juice,non_SSB,carton,h2o,cont,4763.4525612356265
scen5_1,juice,non_SSB,carton,plastic,cont,268.80270802108487
scen5_1,juice,SSB,carton,ghg,cont,70606.17924272628
scen5_1,juice,SSB,carton,h2o,cont,2792.3931930311123
scen5_1,juice,SSB,carton,plastic,cont,157.57538098620273
scen5_1,juice,non_SSB,glass,ghg,cont,430881.0656274165
scen5_1,juice,non_SSB,glass,h2o,cont,1520.0987075708238
scen5_1,juice,non_SSB,glass,plastic,cont,33.35890773285691
scen5_1,juice,SSB,glass,ghg,cont,3220331.718737273
scen5_1,juice,SSB,glass,h2o,cont,11360.958914436878
scen5_1,juice,SSB,glass,plastic,cont,249.31879640179247
scen5_1,milk_almond,SSB,alum_can,ghg,cont,2050033.6599786426
scen5_1,milk_almond,SSB,alum_can,h2o,cont,31771.79797585782
scen5_1,milk_almond,SSB,alum_can,plastic,cont,198.49433961326608
scen5_1,milk_almond,non_SSB,carton,ghg,cont,54085.473286
scen5_1,milk_almond,non_SSB,carton,h2o,cont,2139.018271
scen5_1,milk_almond,non_SSB,carton,plastic,cont,120.70528599999999
scen5_1,milk_almond,SSB,carton,ghg,cont,6437073.724446899
scen5_1,milk_almond,SSB,carton,h2o,cont,254578.8632662301
scen5_1,milk_almond,SSB,carton,plastic,cont,14365.942973333864
scen5_1,milk_an,non_SSB,alum_can,ghg,cont,14320030.602954244
scen5_1,milk_an,non_SSB,alum_can,h2o,cont,221934.46293457618
scen5_1,milk_an,non_SSB,alum_can,plastic,cont,1386.5357790294895
scen5_1,milk_an,SSB,alum_can,ghg,cont,111825.04222944651
scen5_1,milk_an,SSB,alum_can,h2o,cont,1733.0850315856558
scen5_1,milk_an,SSB,alum_can,plastic,cont,10.82745046722346
scen5_1,milk_an,SSB,bag_in_box,ghg,cont,2886625.813358962
scen5_1,milk_an,SSB,bag_in_box,h2o,cont,57683.91579716204
scen5_1,milk_an,SSB,bag_in_box,plastic,cont,5678.274472027493
scen5_1,milk_an,non_SSB,carton,ghg,cont,167624.30902716576
scen5_1,milk_an,non_SSB,carton,h2o,cont,6629.348656650632
scen5_1,milk_an,non_SSB,carton,plastic,cont,374.0956477293832
scen5_1,milk_an,SSB,carton,ghg,cont,34263.51870273087
scen5_1,milk_an,SSB,carton,h2o,cont,1355.0827621741955
scen5_1,milk_an,SSB,carton,plastic,cont,76.46762749971211
scen5_1,milk_other_plant,SSB,bag_in_box,ghg,cont,111136.4850692193
scen5_1,milk_other_plant,SSB,bag_in_box,h2o,cont,2221.0311743962725
scen5_1,milk_other_plant,SSB,bag_in_box,plastic,cont,218.52999664146117
scen5_1,milk_other_plant,SSB,carton,ghg,cont,249844.77201553062
scen5_1,milk_other_plant,SSB,carton,h2o,cont,9881.073415574316
scen5_1,milk_other_plant,SSB,carton,plastic,cont,557.5912131205422
scen5_1,milk_soy,non_SSB,carton,ghg,cont,1114162.0197260003
scen5_1,milk_soy,non_SSB,carton,h2o,cont,44063.826611000004
scen5_1,milk_soy,non_SSB,carton,plastic,cont,2486.531726
scen5_1,milk_soy,SSB,carton,ghg,cont,3351631.36522
scen5_1,milk_soy,SSB,carton,h2o,cont,132553.16616999998
scen5_1,milk_soy,SSB,carton,plastic,cont,7480.005219999999
scen5_1,probiotic,non_SSB,alum_can,ghg,cont,107591.88119399999
scen5_1,probiotic,non_SSB,alum_can,h2o,cont,1667.4787247999998
scen5_1,probiotic,non_SSB,alum_can,plastic,cont,10.417575
scen5_1,probiotic,SSB,glass,ghg,cont,3600713.0048960005
scen5_1,probiotic,SSB,glass,h2o,cont,12702.900224
scen5_1,probiotic,SSB,glass,plastic,cont,278.76800000000003
scen5_1,soda,non_SSB,alum_can,ghg,cont,10799384.757366665
scen5_1,soda,non_SSB,alum_can,h2o,cont,167370.84735388518
scen5_1,soda,non_SSB,alum_can,plastic,cont,1045.6495361473235
scen5_1,soda,SSB,alum_can,ghg,cont,23919556.455474272
scen5_1,soda,SSB,alum_can,h2o,cont,370709.6767295868
scen5_1,soda,SSB,alum_can,plastic,cont,2316.009075929546
scen5_1,soda,non_SSB,bag_in_box,ghg,cont,768206.7606323436
scen5_1,soda,non_SSB,bag_in_box,h2o,cont,15352.394514580232
scen5_1,soda,non_SSB,bag_in_box,plastic,cont,1510.5410317446626
scen5_1,soda,SSB,bag_in_box,ghg,cont,3782539.666515904
scen5_1,soda,SSB,bag_in_box,h2o,cont,75592.98382065808
scen5_1,soda,SSB,bag_in_box,plastic,cont,7437.686913573725
scen5_1,soda,SSB,carton,ghg,cont,309.44388201822443
scen5_1,soda,SSB,carton,h2o,cont,12.238149678122248
scen5_1,soda,SSB,carton,plastic,cont,0.6906015610226426
scen5_1,soda,non_SSB,glass,ghg,cont,1860209.9703114745
scen5_1,soda,non_SSB,glass,h2o,cont,6562.606243937282
scen5_1,soda,non_SSB,glass,plastic,cont,144.01786876617982
scen5_1,soda,SSB,glass,ghg,cont,795998.8171421249
scen5_1,soda,SSB,glass,h2o,cont,2808.19202719837
scen5_1,soda,SSB,glass,plastic,cont,61.62640509125637
scen5_1,tea,non_SSB,alum_can,ghg,cont,1554732.6022871595
scen5_1,tea,non_SSB,alum_can,h2o,cont,24095.53126403883
scen5_1,tea,non_SSB,alum_can,plastic,cont,150.53685565797952
scen5_1,tea,SSB,alum_can,ghg,cont,19211617.193731494
scen5_1,tea,SSB,alum_can,h2o,cont,297745.1698403394
scen5_1,tea,SSB,alum_can,plastic,cont,1860.16324620364
scen5_1,tea,non_SSB,bag_in_box,ghg,cont,194489.4100375717
scen5_1,tea,non_SSB,bag_in_box,h2o,cont,3886.815769945786
scen5_1,tea,non_SSB,bag_in_box,plastic,cont,382.4285975558689
scen5_1,tea,SSB,bag_in_box,ghg,cont,23884.607459858402
scen5_1,tea,SSB,bag_in_box,h2o,cont,477.3271147051575
scen5_1,tea,SSB,bag_in_box,plastic,cont,46.96480354524982
scen5_1,tea,non_SSB,glass,ghg,cont,1204747.72947116
scen5_1,tea,non_SSB,glass,h2o,cont,4250.211050354099
scen5_1,tea,non_SSB,glass,plastic,cont,93.27183660362753
scen5_1,tea,SSB,glass,ghg,cont,21890546.980885137
scen5_1,tea,SSB,glass,h2o,cont,77227.32519055625
scen5_1,tea,SSB,glass,plastic,cont,1694.771005761856
scen5_1,water_bottled,non_SSB,alum_can,ghg,cont,26978822.42022
scen5_1,water_bottled,non_SSB,alum_can,h2o,cont,418122.742224
scen5_1,water_bottled,non_SSB,alum_can,plastic,cont,2612.2222500000003
scen5_2,coffee,non_SSB,alum_can,ghg,cont,34452.932341094165
scen5_2,coffee,non_SSB,alum_can,h2o,cont,533.9578697593414
scen5_2,coffee,non_SSB,alum_can,plastic,cont,3.3359023250658577
scen5_2,coffee,SSB,alum_can,ghg,cont,3573.5652388487383
scen5_2,coffee,SSB,alum_can,h2o,cont,55.38377005157713
scen5_2,coffee,SSB,alum_can,plastic,cont,0.34601015875885355
scen5_2,coffee,non_SSB,glass,ghg,cont,613020.6573608712
scen5_2,coffee,non_SSB,glass,h2o,cont,2162.6661817027975
scen5_2,coffee,non_SSB,glass,plastic,cont,47.46019534986828
scen5_2,coffee,SSB,glass,ghg,cont,413329.0873944355
scen5_2,coffee,SSB,glass,h2o,cont,1458.177352571353
scen5_2,coffee,SSB,glass,plastic,cont,32.00002968248229
scen5_2,coffee_milk,non_SSB,alum_can,ghg,cont,4764.734252399999
scen5_2,coffee_milk,non_SSB,alum_can,h2o,cont,73.84472607999999
scen5_2,coffee_milk,non_SSB,alum_can,plastic,cont,0.46134499999999995
scen5_2,coffee_milk,SSB,alum_can,ghg,cont,1172234.141914569
scen5_2,coffee_milk,SSB,alum_can,h2o,cont,18167.499912026196
scen5_2,coffee_milk,SSB,alum_can,plastic,cont,113.5014738606195
scen5_2,coffee_milk,non_SSB,glass,ghg,cont,273741.27156341996
scen5_2,coffee_milk,non_SSB,glass,h2o,cont,965.7276364799999
scen5_2,coffee_milk,non_SSB,glass,plastic,cont,21.19311
scen5_2,coffee_milk,SSB,glass,ghg,cont,9794902.846126765
scen5_2,coffee_milk,SSB,glass,h2o,cont,34555.28763023858
scen5_2,coffee_milk,SSB,glass,plastic,cont,758.3235522787609
scen5_2,juice,non_SSB,alum_can,ghg,cont,54378.69271247255
scen5_2,juice,non_SSB,alum_can,h2o,cont,842.7709616582241
scen5_2,juice,non_SSB,alum_can,plastic,cont,5.265212425393744
scen5_2,juice,SSB,alum_can,ghg,cont,2042795.0576442077
scen5_2,juice,SSB,alum_can,h2o,cont,31659.612788127954
scen5_2,juice,SSB,alum_can,plastic,cont,197.79346254078342
scen5_2,juice,SSB,bag_in_box,ghg,cont,1659736.9965767928
scen5_2,juice,SSB,bag_in_box,h2o,cont,33165.35048591166
scen5_2,juice,SSB,bag_in_box,plastic,cont,3264.7840682529104
scen5_2,juice,non_SSB,carton,ghg,cont,120444.99773553388
scen5_2,juice,non_SSB,carton,h2o,cont,4763.461150547961
scen5_2,juice,non_SSB,carton,plastic,cont,268.80319271792735
scen5_2,juice,SSB,carton,ghg,cont,70606.1724586465
scen5_2,juice,SSB,carton,h2o,cont,2792.3929247285582
scen5_2,juice,SSB,carton,plastic,cont,157.57536584582877
scen5_2,juice,non_SSB,glass,ghg,cont,430881.8425790086
scen5_2,juice,non_SSB,glass,h2o,cont,1520.101448566438
scen5_2,juice,non_SSB,glass,plastic,cont,33.35896788462162
scen5_2,juice,SSB,glass,ghg,cont,3220331.409316943
scen5_2,juice,SSB,glass,h2o,cont,11360.957822837638
scen5_2,juice,SSB,glass,plastic,cont,249.31877244640182
scen5_2,milk_almond,non_SSB,carton,ghg,cont,54085.473286
scen5_2,milk_almond,non_SSB,carton,h2o,cont,2139.018271
scen5_2,milk_almond,non_SSB,carton,plastic,cont,120.70528599999999
scen5_2,milk_almond,SSB,carton,ghg,cont,6437074.10382
scen5_2,milk_almond,SSB,carton,h2o,cont,254578.87827
scen5_2,milk_almond,SSB,carton,plastic,cont,14365.943819999999
scen5_2,milk_an,SSB,bag_in_box,ghg,cont,2886625.5618607537
scen5_2,milk_an,SSB,bag_in_box,h2o,cont,57683.9107714322
scen5_2,milk_an,SSB,bag_in_box,plastic,cont,5678.273977305992
scen5_2,milk_an,non_SSB,carton,ghg,cont,167624.431922
scen5_2,milk_an,non_SSB,carton,h2o,cont,6629.353517
scen5_2,milk_an,non_SSB,carton,plastic,cont,374.095922
scen5_2,milk_an,SSB,carton,ghg,cont,34263.515717510716
scen5_2,milk_an,SSB,carton,h2o,cont,1355.0826441121715
scen5_2,milk_an,SSB,carton,plastic,cont,76.46762083744532
scen5_2,milk_other_plant,SSB,bag_in_box,ghg,cont,111136.4850692193
scen5_2,milk_other_plant,SSB,bag_in_box,h2o,cont,2221.0311743962725
scen5_2,milk_other_plant,SSB,bag_in_box,plastic,cont,218.52999664146117
scen5_2,milk_other_plant,SSB,carton,ghg,cont,249844.77201553062
scen5_2,milk_other_plant,SSB,carton,h2o,cont,9881.073415574316
scen5_2,milk_other_plant,SSB,carton,plastic,cont,557.5912131205422
scen5_2,milk_soy,non_SSB,carton,ghg,cont,1114162.0197260003
scen5_2,milk_soy,non_SSB,carton,h2o,cont,44063.826611000004
scen5_2,milk_soy,non_SSB,carton,plastic,cont,2486.531726
scen5_2,milk_soy,SSB,carton,ghg,cont,3351631.36522
scen5_2,milk_soy,SSB,carton,h2o,cont,132553.16616999998
scen5_2,milk_soy,SSB,carton,plastic,cont,7480.005219999999
scen5_2,probiotic,SSB,glass,ghg,cont,3600713.0048960005
scen5_2,probiotic,SSB,glass,h2o,cont,12702.900224
scen5_2,probiotic,SSB,glass,plastic,cont,278.76800000000003
scen5_2,soda,non_SSB,alum_can,ghg,cont,5980176.531050061
scen5_2,soda,non_SSB,alum_can,h2o,cont,92681.87362663508
scen5_2,soda,non_SSB,alum_can,plastic,cont,579.0300981272184
scen5_2,soda,SSB,alum_can,ghg,cont,5357040.437992686
